date,symbol,open,high,low,close,adj_close,volume
2021-11-03,NDXCOMP,15658.517000,15821.575000,15616.438000,15811.584000,15811.584000,0
2021-11-04,NDXCOMP,15849.742000,15966.086000,15827.664000,15940.308000,15940.308000,0
2021-11-05,NDXCOMP,16003.563000,16053.386000,15900.780000,15971.588000,15971.588000,0
2021-11-08,NDXCOMP,15995.718000,16038.231000,15961.805000,15982.357000,15982.357000,0
2021-11-09,NDXCOMP,16024.128000,16035.212000,15836.680000,15886.543000,15886.543000,0
2021-11-10,NDXCOMP,15753.840000,15867.240000,15543.680000,15622.705000,15622.705000,0
2021-11-11,NDXCOMP,15752.083000,15768.026000,15695.767000,15704.281000,15704.281000,0
2021-11-12,NDXCOMP,15752.619000,15874.575000,15705.376000,15860.958000,15860.958000,0
2021-11-15,NDXCOMP,15894.819000,15918.451000,15778.308000,15853.846000,15853.846000,0
2021-11-16,NDXCOMP,15840.321000,15989.612000,15825.004000,15973.855000,15973.855000,0
2021-11-17,NDXCOMP,15973.615000,15998.568000,15909.386000,15921.571000,15921.571000,0
2021-11-18,NDXCOMP,15973.395000,16010.883000,15848.832000,15993.710000,15993.710000,0
2021-11-19,NDXCOMP,16042.163000,16121.117000,16017.230000,16057.437000,16057.437000,0
2021-11-22,NDXCOMP,16120.923000,16212.229000,15851.036000,15854.757000,15854.757000,0
2021-11-23,NDXCOMP,15809.502000,15895.861000,15601.459000,15775.138000,15775.138000,0
2021-11-24,NDXCOMP,15677.882000,15848.561000,15591.361000,15845.226000,15845.226000,0
2021-11-26,NDXCOMP,15664.379000,15731.539000,15456.089000,15491.657000,15491.657000,0
2021-11-29,NDXCOMP,15719.423000,15833.114000,15644.615000,15782.834000,15782.834000,0
2021-11-30,NDXCOMP,15716.498000,15828.196000,15451.385000,15537.691000,15537.691000,0
2021-12-01,NDXCOMP,15752.269000,15816.823000,15243.928000,15254.052000,15254.052000,0
2021-12-02,NDXCOMP,15181.823000,15444.537000,15150.120000,15381.320000,15381.320000,0
2021-12-03,NDXCOMP,15428.706000,15470.356000,14931.055000,15085.472000,15085.472000,0
2021-12-06,NDXCOMP,15117.629000,15281.990000,14931.611000,15225.152000,15225.152000,0
2021-12-07,NDXCOMP,15510.913000,15720.088000,15507.660000,15686.916000,15686.916000,0
2021-12-08,NDXCOMP,15690.650000,15792.639000,15618.877000,15786.988000,15786.988000,0
2021-12-09,NDXCOMP,15720.539000,15796.053000,15511.118000,15517.370000,15517.370000,0
2021-12-10,NDXCOMP,15629.590000,15677.601000,15477.852000,15630.601000,15630.601000,0
2021-12-13,NDXCOMP,15621.268000,15637.060000,15408.249000,15413.282000,15413.282000,0
2021-12-14,NDXCOMP,15215.958000,15317.551000,15097.351000,15237.640000,15237.640000,0
2021-12-15,NDXCOMP,15230.706000,15575.757000,15055.225000,15565.583000,15565.583000,0
2021-12-16,NDXCOMP,15629.077000,15633.188000,15119.491000,15180.435000,15180.435000,0
2021-12-17,NDXCOMP,15036.771000,15288.776000,14960.366000,15169.682000,15169.682000,0
2021-12-20,NDXCOMP,14932.999000,15007.297000,14860.039000,14980.944000,14980.944000,0
2021-12-21,NDXCOMP,15140.433000,15349.064000,15015.025000,15341.087000,15341.087000,0
2021-12-22,NDXCOMP,15319.161000,15525.974000,15303.063000,15521.892000,15521.892000,0
2021-12-23,NDXCOMP,15544.788000,15697.976000,15528.913000,15653.374000,15653.374000,0
2021-12-27,NDXCOMP,15696.829000,15871.396000,15696.829000,15871.262000,15871.262000,0
2021-12-28,NDXCOMP,15895.198000,15901.470000,15757.068000,15781.723000,15781.723000,0
2021-12-29,NDXCOMP,15794.922000,15821.813000,15679.853000,15766.216000,15766.216000,0
2021-12-30,NDXCOMP,15758.983000,15868.086000,15729.164000,15741.564000,15741.564000,0
2021-12-31,NDXCOMP,15722.905000,15777.430000,15643.935000,15644.971000,15644.971000,0
2022-01-03,NDXCOMP,15732.497000,15832.799000,15644.086000,15832.799000,15832.799000,0
2022-01-04,NDXCOMP,15852.136000,15852.136000,15512.412000,15622.718000,15622.718000,0
2022-01-05,NDXCOMP,15547.162000,15586.299000,15095.184000,15100.174000,15100.174000,0
2022-01-06,NDXCOMP,15024.152000,15198.447000,14914.871000,15080.865000,15080.865000,0
2022-01-07,NDXCOMP,15095.718000,15171.017000,14877.629000,14935.902000,14935.902000,0
2022-01-10,NDXCOMP,14751.778000,14953.855000,14530.226000,14942.828000,14942.828000,0
2022-01-11,NDXCOMP,14919.261000,15158.711000,14837.635000,15153.449000,15153.449000,0
2022-01-12,NDXCOMP,15263.097000,15319.033000,15117.289000,15188.392000,15188.392000,0
2022-01-13,NDXCOMP,15245.040000,15259.708000,14782.237000,14806.812000,14806.812000,0
2022-01-14,NDXCOMP,14708.023000,14897.675000,14689.430000,14893.753000,14893.753000,0
2022-01-18,NDXCOMP,14681.833000,14740.544000,14482.943000,14506.897000,14506.897000,0
2022-01-19,NDXCOMP,14582.219000,14658.890000,14331.654000,14340.255000,14340.255000,0
2022-01-20,NDXCOMP,14462.851000,14642.027000,14140.783000,14154.020000,14154.020000,0
2022-01-21,NDXCOMP,14046.224000,14171.722000,13764.241000,13768.922000,13768.922000,0
2022-01-24,NDXCOMP,13481.496000,13876.606000,13094.654000,13855.129000,13855.129000,0
2022-01-25,NDXCOMP,13610.866000,13781.623000,13414.142000,13539.295000,13539.295000,0
2022-01-26,NDXCOMP,13871.768000,14002.651000,13392.193000,13542.119000,13542.119000,0
2022-01-27,NDXCOMP,13710.990000,13765.909000,13322.657000,13352.783000,13352.783000,0
2022-01-28,NDXCOMP,13436.709000,13771.906000,13236.555000,13770.573000,13770.573000,0
2022-01-31,NDXCOMP,13812.194000,14242.899000,13767.712000,14239.883000,14239.883000,0
2022-02-01,NDXCOMP,14277.434000,14358.693000,14070.769000,14346.003000,14346.003000,0
2022-02-02,NDXCOMP,14494.472000,14504.816000,14264.649000,14417.547000,14417.547000,0
2022-02-03,NDXCOMP,14045.834000,14207.885000,13851.745000,13878.818000,13878.818000,0
2022-02-04,NDXCOMP,13958.482000,14222.760000,13850.387000,14098.007000,14098.007000,0
2022-02-07,NDXCOMP,14118.787000,14236.307000,13974.096000,14015.668000,14015.668000,0
2022-02-08,NDXCOMP,13984.432000,14226.485000,13934.780000,14194.455000,14194.455000,0
2022-02-09,NDXCOMP,14368.157000,14490.723000,14330.868000,14490.373000,14490.373000,0
2022-02-10,NDXCOMP,14228.681000,14509.558000,14118.202000,14185.641000,14185.641000,0
2022-02-11,NDXCOMP,14213.623000,14246.696000,13733.158000,13791.154000,13791.154000,0
2022-02-14,NDXCOMP,13768.967000,13921.714000,13664.757000,13790.919000,13790.919000,0
2022-02-15,NDXCOMP,13997.179000,14142.493000,13976.291000,14139.757000,14139.757000,0
2022-02-16,NDXCOMP,14038.921000,14163.731000,13931.988000,14124.095000,14124.095000,0
2022-02-17,NDXCOMP,14004.190000,14020.822000,13704.700000,13716.719000,13716.719000,0
2022-02-18,NDXCOMP,13735.401000,13762.399000,13465.562000,13548.066000,13548.066000,0
2022-02-22,NDXCOMP,13424.359000,13618.715000,13249.646000,13381.516000,13381.516000,0
2022-02-23,NDXCOMP,13511.748000,13533.782000,13032.169000,13037.487000,13037.487000,0
2022-02-24,NDXCOMP,12587.882000,13486.111000,12587.882000,13473.585000,13473.585000,0
2022-02-25,NDXCOMP,13485.259000,13696.862000,13358.293000,13694.624000,13694.624000,0
2022-02-28,NDXCOMP,13570.826000,13810.641000,13549.898000,13751.399000,13751.399000,0
2022-03-01,NDXCOMP,13716.698000,13777.040000,13441.320000,13532.459000,13532.459000,0
2022-03-02,NDXCOMP,13597.529000,13796.549000,13493.905000,13752.016000,13752.016000,0
2022-03-03,NDXCOMP,13837.588000,13837.588000,13472.638000,13537.941000,13537.941000,0
2022-03-04,NDXCOMP,13455.233000,13486.707000,13224.978000,13313.438000,13313.438000,0
2022-03-07,NDXCOMP,13328.364000,13353.279000,12828.021000,12830.962000,12830.962000,0
2022-03-08,NDXCOMP,12800.036000,13159.436000,12670.083000,12795.551000,12795.551000,0
2022-03-09,NDXCOMP,13113.704000,13301.162000,13039.794000,13255.546000,13255.546000,0
2022-03-10,NDXCOMP,13098.348000,13163.502000,12946.278000,13129.962000,13129.962000,0
2022-03-11,NDXCOMP,13229.771000,13239.347000,12830.371000,12843.808000,12843.808000,0
2022-03-14,NDXCOMP,12795.124000,12918.008000,12555.350000,12581.220000,12581.220000,0
2022-03-15,NDXCOMP,12685.234000,12973.879000,12616.590000,12948.621000,12948.621000,0
2022-03-16,NDXCOMP,13119.365000,13440.122000,12992.199000,13436.553000,13436.553000,0
2022-03-17,NDXCOMP,13360.721000,13620.802000,13317.141000,13614.781000,13614.781000,0
2022-03-18,NDXCOMP,13564.632000,13899.281000,13528.060000,13893.837000,13893.837000,0
2022-03-21,NDXCOMP,13860.386000,13945.805000,13682.554000,13838.460000,13838.460000,0
2022-03-22,NDXCOMP,13866.433000,14141.066000,13857.292000,14108.817000,14108.817000,0
2022-03-23,NDXCOMP,13990.352000,14152.144000,13921.652000,13922.604000,13922.604000,0
2022-03-24,NDXCOMP,14001.324000,14193.552000,13897.200000,14191.839000,14191.839000,0
2022-03-25,NDXCOMP,14194.721000,14218.761000,14010.792000,14169.300000,14169.300000,0
2022-03-28,NDXCOMP,14177.208000,14356.001000,14101.337000,14354.902000,14354.902000,0
2022-03-29,NDXCOMP,14500.387000,14646.902000,14419.398000,14619.636000,14619.636000,0
2022-03-30,NDXCOMP,14558.590000,14609.253000,14383.447000,14442.275000,14442.275000,0
2022-03-31,NDXCOMP,14444.779000,14456.740000,14217.725000,14220.519000,14220.519000,0
2022-04-01,NDXCOMP,14269.530000,14306.944000,14131.806000,14261.500000,14261.500000,0
2022-04-04,NDXCOMP,14304.351000,14534.378000,14286.447000,14532.554000,14532.554000,0
2022-04-05,NDXCOMP,14490.259000,14500.293000,14169.120000,14204.168000,14204.168000,0
2022-04-06,NDXCOMP,14002.583000,14032.839000,13788.899000,13888.817000,13888.817000,0
2022-04-07,NDXCOMP,13861.489000,13978.250000,13689.233000,13897.300000,13897.300000,0
2022-04-08,NDXCOMP,13830.474000,13866.059000,13693.686000,13710.996000,13710.996000,0
2022-04-11,NDXCOMP,13547.293000,13585.081000,13401.387000,13411.956000,13411.956000,0
2022-04-12,NDXCOMP,13584.687000,13685.946000,13317.740000,13371.572000,13371.572000,0
2022-04-13,NDXCOMP,13373.116000,13679.434000,13353.657000,13643.587000,13643.587000,0
2022-04-14,NDXCOMP,13647.425000,13662.929000,13345.217000,13351.079000,13351.079000,0
2022-04-18,NDXCOMP,13319.391000,13414.270000,13222.033000,13332.358000,13332.358000,0
2022-04-19,NDXCOMP,13312.440000,13643.972000,13281.223000,13619.657000,13619.657000,0
2022-04-20,NDXCOMP,13665.377000,13678.553000,13426.125000,13453.065000,13453.065000,0
2022-04-21,NDXCOMP,13623.704000,13710.695000,13140.831000,13174.652000,13174.652000,0
2022-04-22,NDXCOMP,13168.796000,13212.605000,12828.022000,12839.293000,12839.293000,0
2022-04-25,NDXCOMP,12749.174000,13011.446000,12722.591000,13004.852000,13004.852000,0
2022-04-26,NDXCOMP,12918.039000,12918.039000,12490.743000,12490.743000,12490.743000,0
2022-04-27,NDXCOMP,12500.881000,12703.793000,12430.903000,12488.933000,12488.933000,0
2022-04-28,NDXCOMP,12712.863000,12948.519000,12487.856000,12871.528000,12871.528000,0
2022-04-29,NDXCOMP,12710.416000,12861.825000,12315.743000,12334.640000,12334.640000,0
2022-05-02,NDXCOMP,12331.686000,12542.544000,12202.409000,12536.017000,12536.017000,0
2022-05-03,NDXCOMP,12511.458000,12645.826000,12460.994000,12563.757000,12563.757000,0
2022-05-04,NDXCOMP,12574.729000,12985.012000,12367.023000,12964.856000,12964.856000,0
2022-05-05,NDXCOMP,12787.522000,12787.522000,12183.562000,12317.691000,12317.691000,0
2022-05-06,NDXCOMP,12246.834000,12358.424000,11990.146000,12144.662000,12144.662000,0
2022-05-09,NDXCOMP,11923.029000,11990.609000,11574.942000,11623.248000,11623.248000,0
2022-05-10,NDXCOMP,11900.343000,11944.937000,11566.284000,11737.671000,11737.671000,0
2022-05-11,NDXCOMP,11645.572000,11844.505000,11339.184000,11364.236000,11364.236000,0
2022-05-12,NDXCOMP,11199.254000,11547.331000,11108.760000,11370.962000,11370.962000,0
2022-05-13,NDXCOMP,11555.975000,11856.711000,11510.255000,11805.002000,11805.002000,0
2022-05-16,NDXCOMP,11727.142000,11804.594000,11627.527000,11662.791000,11662.791000,0
2022-05-17,NDXCOMP,11905.574000,11988.427000,11754.277000,11984.523000,11984.523000,0
2022-05-18,NDXCOMP,11790.682000,11826.224000,11381.691000,11418.154000,11418.154000,0
2022-05-19,NDXCOMP,11364.402000,11562.817000,11313.310000,11388.495000,11388.495000,0
2022-05-20,NDXCOMP,11542.674000,11552.210000,11035.688000,11354.617000,11354.617000,0
2022-05-23,NDXCOMP,11396.276000,11552.074000,11304.558000,11535.275000,11535.275000,0
2022-05-24,NDXCOMP,11326.443000,11351.607000,11092.477000,11264.448000,11264.448000,0
2022-05-25,NDXCOMP,11225.030000,11511.901000,11211.852000,11434.741000,11434.741000,0
2022-05-26,NDXCOMP,11409.839000,11796.972000,11406.162000,11740.650000,11740.650000,0
2022-05-27,NDXCOMP,11869.687000,12131.657000,11856.815000,12131.131000,12131.131000,0
2022-05-31,NDXCOMP,12137.543000,12190.084000,11942.499000,12081.391000,12081.391000,0
2022-06-01,NDXCOMP,12176.891000,12237.935000,11901.435000,11994.460000,11994.460000,0
2022-06-02,NDXCOMP,11945.567000,12320.121000,11901.449000,12316.898000,12316.898000,0
2022-06-03,NDXCOMP,12097.116000,12167.442000,11966.619000,12012.734000,12012.734000,0
2022-06-06,NDXCOMP,12200.329000,12245.402000,12004.200000,12061.370000,12061.370000,0
2022-06-07,NDXCOMP,11925.812000,12194.857000,11888.615000,12175.232000,12175.232000,0
2022-06-08,NDXCOMP,12147.277000,12235.780000,12052.700000,12086.271000,12086.271000,0
2022-06-09,NDXCOMP,12016.474000,12115.065000,11751.976000,11754.226000,11754.226000,0
2022-06-10,NDXCOMP,11543.883000,11569.151000,11328.273000,11340.024000,11340.024000,0
2022-06-13,NDXCOMP,10986.845000,11071.476000,10775.143000,10809.225000,10809.225000,0
2022-06-14,NDXCOMP,10897.430000,10926.810000,10733.042000,10828.345000,10828.345000,0
2022-06-15,NDXCOMP,10968.402000,11244.263000,10866.393000,11099.155000,11099.155000,0
2022-06-16,NDXCOMP,10806.023000,10831.070000,10565.135000,10646.099000,10646.099000,0
2022-06-17,NDXCOMP,10697.551000,10884.708000,10638.724000,10798.350000,10798.350000,0
2022-06-21,NDXCOMP,10974.052000,11164.988000,10974.052000,11069.302000,11069.302000,0
2022-06-22,NDXCOMP,10941.951000,11216.771000,10938.058000,11053.080000,11053.080000,0
2022-06-23,NDXCOMP,11137.677000,11260.269000,11046.285000,11232.193000,11232.193000,0
2022-06-24,NDXCOMP,11351.311000,11613.226000,11337.777000,11607.620000,11607.620000,0
2022-06-27,NDXCOMP,11661.021000,11677.486000,11487.073000,11524.551000,11524.551000,0
2022-06-28,NDXCOMP,11542.244000,11635.855000,11177.680000,11181.540000,11181.540000,0
2022-06-29,NDXCOMP,11160.219000,11226.330000,11072.192000,11177.893000,11177.893000,0
2022-06-30,NDXCOMP,11048.246000,11160.923000,10850.006000,11028.736000,11028.736000,0
2022-07-01,NDXCOMP,11006.834000,11132.546000,10922.711000,11127.845000,11127.845000,0
2022-07-05,NDXCOMP,10964.183000,11323.895000,10911.453000,11322.238000,11322.238000,0
2022-07-06,NDXCOMP,11337.898000,11443.145000,11250.322000,11361.852000,11361.852000,0
2022-07-07,NDXCOMP,11422.598000,11644.470000,11412.877000,11621.346000,11621.346000,0
2022-07-08,NDXCOMP,11503.614000,11689.696000,11479.768000,11635.308000,11635.308000,0
2022-07-11,NDXCOMP,11524.489000,11541.097000,11348.064000,11372.599000,11372.599000,0
2022-07-12,NDXCOMP,11420.892000,11483.174000,11207.076000,11264.728000,11264.728000,0
2022-07-13,NDXCOMP,11056.550000,11325.668000,11031.270000,11247.582000,11247.582000,0
2022-07-14,NDXCOMP,11151.208000,11279.966000,11005.934000,11251.185000,11251.185000,0
2022-07-15,NDXCOMP,11379.360000,11454.689000,11295.332000,11452.421000,11452.421000,0
2022-07-18,NDXCOMP,11561.638000,11629.033000,11322.839000,11360.048000,11360.048000,0
2022-07-19,NDXCOMP,11514.998000,11721.220000,11448.967000,11713.147000,11713.147000,0
2022-07-20,NDXCOMP,11726.086000,11939.958000,11703.361000,11897.651000,11897.651000,0
2022-07-21,NDXCOMP,11914.147000,12060.587000,11812.724000,12059.609000,12059.609000,0
2022-07-22,NDXCOMP,12025.370000,12093.018000,11767.187000,11834.112000,11834.112000,0
2022-07-25,NDXCOMP,11837.961000,11855.106000,11707.529000,11782.666000,11782.666000,0
2022-07-26,NDXCOMP,11701.531000,11711.313000,11533.372000,11562.575000,11562.575000,0
2022-07-27,NDXCOMP,11756.188000,12081.731000,11718.378000,12032.423000,12032.423000,0
2022-07-28,NDXCOMP,12036.484000,12179.092000,11886.672000,12162.593000,12162.593000,0
2022-07-29,NDXCOMP,12239.692000,12426.263000,12181.130000,12390.688000,12390.688000,0
2022-08-01,NDXCOMP,12317.963000,12499.722000,12271.983000,12368.976000,12368.976000,0
2022-08-02,NDXCOMP,12287.667000,12503.343000,12260.477000,12348.758000,12348.758000,0
2022-08-03,NDXCOMP,12433.874000,12699.639000,12425.207000,12668.159000,12668.159000,0
2022-08-04,NDXCOMP,12675.045000,12736.186000,12600.783000,12720.580000,12720.580000,0
2022-08-05,NDXCOMP,12538.805000,12720.437000,12525.767000,12657.555000,12657.555000,0
2022-08-08,NDXCOMP,12703.723000,12855.155000,12597.752000,12644.459000,12644.459000,0
2022-08-09,NDXCOMP,12557.488000,12582.906000,12438.864000,12493.929000,12493.929000,0
2022-08-10,NDXCOMP,12793.439000,12861.437000,12698.609000,12854.805000,12854.805000,0
2022-08-11,NDXCOMP,12944.823000,13026.239000,12760.088000,12779.913000,12779.913000,0
2022-08-12,NDXCOMP,12866.314000,13047.186000,12821.217000,13047.186000,13047.186000,0
2022-08-15,NDXCOMP,12996.629000,13146.057000,12993.780000,13128.053000,13128.053000,0
2022-08-16,NDXCOMP,13082.638000,13181.087000,12979.240000,13102.549000,13102.549000,0
2022-08-17,NDXCOMP,12938.123000,13053.508000,12863.006000,12938.123000,12938.123000,0
2022-08-18,NDXCOMP,12937.785000,13002.659000,12873.493000,12965.341000,12965.341000,0
2022-08-19,NDXCOMP,12832.267000,12859.011000,12674.869000,12705.215000,12705.215000,0
2022-08-22,NDXCOMP,12381.573000,12538.548000,12353.727000,12381.573000,12381.573000,0
2022-08-23,NDXCOMP,12380.368000,12490.855000,12352.026000,12381.301000,12381.301000,0
2022-08-24,NDXCOMP,12375.151000,12504.325000,12350.159000,12431.528000,12431.528000,0
2022-08-25,NDXCOMP,12506.369000,12641.265000,12471.976000,12639.265000,12639.265000,0
2022-08-26,NDXCOMP,12630.577000,12655.836000,12141.520000,12141.710000,12141.710000,0
2022-08-29,NDXCOMP,12021.050000,12124.868000,11981.419000,12017.669000,12017.669000,0
2022-08-30,NDXCOMP,12093.057000,12101.850000,11790.025000,11883.136000,11883.136000,0
2022-08-31,NDXCOMP,11972.559000,12027.426000,11814.169000,11816.203000,11816.203000,0
2022-09-01,NDXCOMP,11707.442000,11798.373000,11546.516000,11785.126000,11785.126000,0
2022-09-02,NDXCOMP,11899.138000,11945.905000,11573.513000,11630.864000,11630.864000,0
2022-09-06,NDXCOMP,11643.028000,11679.429000,11471.504000,11544.909000,11544.909000,0
2022-09-07,NDXCOMP,11559.376000,11819.072000,11555.085000,11791.900000,11791.900000,0
2022-09-08,NDXCOMP,11679.855000,11896.733000,11660.530000,11862.129000,11862.129000,0
2022-09-09,NDXCOMP,11958.608000,12132.674000,11958.608000,12112.307000,12112.307000,0
2022-09-12,NDXCOMP,12174.941000,12270.189000,12169.283000,12266.411000,12266.411000,0
2022-09-13,NDXCOMP,11908.809000,11957.967000,11604.429000,11633.574000,11633.574000,0
2022-09-14,NDXCOMP,11680.407000,11746.834000,11602.763000,11719.678000,11719.678000,0
2022-09-15,NDXCOMP,11633.238000,11760.728000,11497.111000,11552.357000,11552.357000,0
2022-09-16,NDXCOMP,11401.207000,11460.427000,11316.920000,11448.404000,11448.404000,0
2022-09-19,NDXCOMP,11338.566000,11538.133000,11337.830000,11535.020000,11535.020000,0
2022-09-20,NDXCOMP,11440.143000,11520.986000,11343.718000,11425.051000,11425.051000,0
2022-09-21,NDXCOMP,11466.210000,11613.574000,11218.995000,11220.192000,11220.192000,0
2022-09-22,NDXCOMP,11167.384000,11203.767000,11024.643000,11066.805000,11066.805000,0
2022-09-23,NDXCOMP,10952.692000,10958.295000,10732.719000,10867.926000,10867.926000,0
2022-09-26,NDXCOMP,10833.384000,11024.002000,10789.049000,10802.922000,10802.922000,0
2022-09-27,NDXCOMP,10955.288000,11040.985000,10741.022000,10829.503000,10829.503000,0
2022-09-28,NDXCOMP,10817.525000,11101.499000,10776.344000,11051.636000,11051.636000,0
2022-09-29,NDXCOMP,10894.436000,10899.466000,10623.225000,10737.506000,10737.506000,0
2022-09-30,NDXCOMP,10697.707000,10883.042000,10572.330000,10575.619000,10575.619000,0
2022-10-03,NDXCOMP,10659.011000,10875.462000,10577.889000,10815.435000,10815.435000,0
2022-10-04,NDXCOMP,11054.717000,11189.958000,11044.043000,11176.406000,11176.406000,0
2022-10-05,NDXCOMP,11022.672000,11210.322000,10910.756000,11148.638000,11148.638000,0
2022-10-06,NDXCOMP,11129.041000,11230.441000,11051.271000,11073.311000,11073.311000,0
2022-10-07,NDXCOMP,10877.282000,10891.927000,10608.516000,10652.405000,10652.405000,0
2022-10-10,NDXCOMP,10659.948000,10669.930000,10449.036000,10542.102000,10542.102000,0
2022-10-11,NDXCOMP,10484.373000,10608.841000,10351.981000,10426.191000,10426.191000,0
2022-10-12,NDXCOMP,10436.996000,10494.532000,10372.207000,10417.099000,10417.099000,0
2022-10-13,NDXCOMP,10131.816000,10697.708000,10088.828000,10649.152000,10649.152000,0
2022-10-14,NDXCOMP,10742.814000,10766.685000,10308.810000,10321.388000,10321.388000,0
2022-10-17,NDXCOMP,10575.647000,10696.594000,10569.690000,10675.801000,10675.801000,0
2022-10-18,NDXCOMP,10963.989000,10972.972000,10670.119000,10772.402000,10772.402000,0
2022-10-19,NDXCOMP,10689.311000,10808.037000,10592.879000,10680.508000,10680.508000,0
2022-10-20,NDXCOMP,10657.414000,10837.297000,10574.552000,10614.844000,10614.844000,0
2022-10-21,NDXCOMP,10576.037000,10875.720000,10542.431000,10859.716000,10859.716000,0
2022-10-24,NDXCOMP,10867.068000,10983.521000,10713.327000,10952.612000,10952.612000,0
2022-10-25,NDXCOMP,10996.966000,11210.376000,10996.966000,11199.116000,11199.116000,0
2022-10-26,NDXCOMP,10969.019000,11205.838000,10948.377000,10970.992000,10970.992000,0
2022-10-27,NDXCOMP,10971.953000,10998.727000,10780.500000,10792.675000,10792.675000,0
2022-10-28,NDXCOMP,10766.200000,11117.038000,10766.200000,11102.452000,11102.452000,0
2022-10-31,NDXCOMP,11028.430000,11047.940000,10914.005000,10988.146000,10988.146000,0
2022-11-01,NDXCOMP,11154.738000,11156.350000,10881.186000,10890.845000,10890.845000,0
2022-11-02,NDXCOMP,10885.009000,10993.236000,10522.904000,10524.797000,10524.797000,0
2022-11-03,NDXCOMP,10399.451000,10486.014000,10319.538000,10342.940000,10342.940000,0
2022-11-04,NDXCOMP,10548.144000,10553.633000,10262.926000,10475.254000,10475.254000,0
2022-11-07,NDXCOMP,10516.938000,10587.957000,10428.909000,10564.520000,10564.520000,0
2022-11-08,NDXCOMP,10611.530000,10745.644000,10472.727000,10616.200000,10616.200000,0
2022-11-09,NDXCOMP,10528.452000,10564.974000,10344.013000,10353.175000,10353.175000,0
2022-11-10,NDXCOMP,10869.169000,11119.115000,10779.952000,11114.147000,11114.147000,0
2022-11-11,NDXCOMP,11124.749000,11352.429000,11069.829000,11323.331000,11323.331000,0
2022-11-14,NDXCOMP,11233.904000,11350.125000,11167.165000,11196.220000,11196.220000,0
2022-11-15,NDXCOMP,11474.820000,11492.616000,11241.152000,11358.410000,11358.410000,0
2022-11-16,NDXCOMP,11260.095000,11286.101000,11162.923000,11183.659000,11183.659000,0
2022-11-17,NDXCOMP,11008.672000,11198.838000,11006.213000,11144.958000,11144.958000,0
2022-11-18,NDXCOMP,11257.007000,11259.444000,11059.157000,11141.209000,11141.209000,0
2022-11-21,NDXCOMP,11091.008000,11128.783000,10999.748000,11024.511000,11024.511000,0
2022-11-22,NDXCOMP,11058.559000,11179.871000,10975.664000,11174.407000,11174.407000,0
2022-11-23,NDXCOMP,11174.613000,11310.824000,11174.613000,11285.318000,11285.318000,0
2022-11-25,NDXCOMP,11231.000000,11261.574000,11206.382000,11226.356000,11226.356000,0
2022-11-28,NDXCOMP,11147.568000,11217.747000,11020.693000,11049.499000,11049.499000,0
2022-11-29,NDXCOMP,11060.018000,11086.024000,10944.371000,10983.779000,10983.779000,0
2022-11-30,NDXCOMP,10995.204000,11468.474000,10966.528000,11467.996000,11467.996000,0
2022-12-01,NDXCOMP,11475.172000,11546.773000,11378.748000,11482.449000,11482.449000,0
2022-12-02,NDXCOMP,11308.375000,11492.322000,11296.721000,11461.497000,11461.497000,0
2022-12-05,NDXCOMP,11380.991000,11425.514000,11193.025000,11239.937000,11239.937000,0
2022-12-06,NDXCOMP,11228.420000,11241.421000,10956.198000,11014.890000,11014.890000,0
2022-12-07,NDXCOMP,10963.950000,11039.813000,10910.616000,10958.553000,10958.553000,0
2022-12-08,NDXCOMP,11011.334000,11119.163000,10939.471000,11082.003000,11082.003000,0
2022-12-09,NDXCOMP,11038.173000,11138.701000,10999.259000,11004.617000,11004.617000,0
2022-12-12,NDXCOMP,11015.478000,11144.674000,10984.817000,11143.738000,11143.738000,0
2022-12-13,NDXCOMP,11542.842000,11571.641000,11160.539000,11256.814000,11256.814000,0
2022-12-14,NDXCOMP,11248.088000,11352.087000,11065.239000,11170.886000,11170.886000,0
2022-12-15,NDXCOMP,11012.623000,11029.566000,10775.611000,10810.526000,10810.526000,0
2022-12-16,NDXCOMP,10767.635000,10833.243000,10642.103000,10705.414000,10705.414000,0
2022-12-19,NDXCOMP,10707.440000,10713.968000,10497.550000,10546.032000,10546.032000,0
2022-12-20,NDXCOMP,10490.886000,10609.465000,10446.821000,10547.112000,10547.112000,0
2022-12-21,NDXCOMP,10592.001000,10753.574000,10569.203000,10709.370000,10709.370000,0
2022-12-22,NDXCOMP,10586.457000,10599.339000,10313.320000,10476.119000,10476.119000,0
2022-12-23,NDXCOMP,10437.753000,10514.762000,10361.821000,10497.863000,10497.863000,0
2022-12-27,NDXCOMP,10462.187000,10469.246000,10340.733000,10353.226000,10353.226000,0
2022-12-28,NDXCOMP,10339.196000,10414.818000,10207.473000,10213.288000,10213.288000,0
2022-12-29,NDXCOMP,10321.456000,10502.081000,10301.059000,10478.087000,10478.087000,0
2022-12-30,NDXCOMP,10368.372000,10468.314000,10324.695000,10466.482000,10466.482000,0
2023-01-03,NDXCOMP,10386.985000,10613.063000,10309.161000,10386.985000,10386.985000,0
2023-01-04,NDXCOMP,10467.822000,10515.222000,10337.642000,10458.762000,10458.762000,0
2023-01-05,NDXCOMP,10390.308000,10393.218000,10295.249000,10305.241000,10305.241000,0
2023-01-06,NDXCOMP,10363.958000,10604.136000,10265.039000,10569.294000,10569.294000,0
2023-01-09,NDXCOMP,10662.105000,10807.263000,10619.122000,10635.649000,10635.649000,0
