date	ouv	haut	bas	clot	vol	devise	
17/04/2003 00:00	88.24	88.4	87.8	87.99	106200	USD	
21/04/2003 00:00	87.48	87.83	87.26	87.8	148000	USD	
22/04/2003 00:00	88.15	88.26	87.62	87.75	299900	USD	
23/04/2003 00:00	87.78	88.01	87.6	87.93	42700	USD	
24/04/2003 00:00	88.4	88.99	88.4	88.72	199000	USD	
25/04/2003 00:00	88.75	89.1	88.68	88.92	529700	USD	
28/04/2003 00:00	89.09	89.09	88.78	88.78	80500	USD	
29/04/2003 00:00	88.53	88.77	88.32	88.63	177500	USD	
30/04/2003 00:00	88.79	89.52	88.73	89.45	293400	USD	
01/05/2003 00:00	89.2	89.6	88.8	89.02	231200	USD	
02/05/2003 00:00	89.06	89.07	88.27	88.32	231500	USD	
05/05/2003 00:00	88.31	88.87	88.2	88.79	77700	USD	
06/05/2003 00:00	88.84	89.4	88.52	89.23	260600	USD	
07/05/2003 00:00	90	90.33	89.82	90.27	306900	USD	
08/05/2003 00:00	90.6	90.9	90.28	90.49	437400	USD	
09/05/2003 00:00	90.3	90.62	90.2	90.58	110000	USD	
12/05/2003 00:00	91.14	91.19	90.73	91.15	364700	USD	
13/05/2003 00:00	90.9	91.37	90.83	91.35	227800	USD	
14/05/2003 00:00	91.83	92.98	91.62	92.75	1426500	USD	
15/05/2003 00:00	92.6	93.57	92.6	93.04	810300	USD	
16/05/2003 00:00	93.48	93.76	92.95	93.72	703900	USD	
19/05/2003 00:00	94.11	94.24	93.13	93.4	817800	USD	
20/05/2003 00:00	93.15	94.78	93.12	94.78	606600	USD	
21/05/2003 00:00	94.25	95.66	94.12	94.77	1799600	USD	
22/05/2003 00:00	95.1	95.7	94.9	95.61	576200	USD	
23/05/2003 00:00	95.77	96.21	95.64	95.85	690600	USD	
27/05/2003 00:00	95.62	95.71	94.12	94.12	846400	USD	
28/05/2003 00:00	93.9	94.14	93.31	93.96	730500	USD	
29/05/2003 00:00	94.3	94.8	94.07	94.78	508300	USD	
30/05/2003 00:00	94.45	94.74	93.97	94.6	722200	USD	
02/06/2003 00:00	93.88	93.88	93.09	93.51	478600	USD	
03/06/2003 00:00	93.76	94.58	93.71	94.26	389400	USD	
04/06/2003 00:00	94.46	94.71	94.05	94.54	394100	USD	
05/06/2003 00:00	95.2	95.38	93.8	93.8	820900	USD	
06/06/2003 00:00	93.7	94.15	93.38	94.14	276800	USD	
09/06/2003 00:00	94.7	94.88	94.27	94.77	282200	USD	
10/06/2003 00:00	95.08	95.93	95.07	95.9	534800	USD	
11/06/2003 00:00	96.25	96.6	95.7	95.78	633600	USD	
12/06/2003 00:00	96.11	96.73	96.01	96.53	315400	USD	
13/06/2003 00:00	96.93	97.28	96.76	97.18	478400	USD	
16/06/2003 00:00	97.5	97.66	96.26	96.26	789300	USD	
17/06/2003 00:00	95.97	96.03	95.4	95.5	691600	USD	
18/06/2003 00:00	95.06	95.06	94.2	94.28	657600	USD	
19/06/2003 00:00	93.96	94.48	93.5	94.1	817700	USD	
20/06/2003 00:00	93.9	94.05	93.03	93.75	561700	USD	
23/06/2003 00:00	93.82	94.43	93.53	94.31	819900	USD	
