,port_ret
2024-11-20,0.003280551655958468
2024-11-21,0.029032552612400418
2024-11-22,0.025517749063141606
2024-11-25,0.010628982630324559
2024-11-26,-0.004000444844117828
2024-11-27,-0.014674032472223725
2024-11-29,0.014554144486621718
2024-12-02,0.023020022076353536
2024-12-03,0.017804315718349423
2024-12-04,0.03044747142333005
2024-12-05,-0.01487429034184774
2024-12-06,0.028250920917349716
2024-12-09,-0.034494972393535606
2024-12-10,-0.006761805904083438
2024-12-11,0.023389413928809128
2024-12-12,-0.008101491297570299
2024-12-13,-0.005277975722655912
2024-12-16,0.01911704522525321
2024-12-17,-0.023605323452284083
2024-12-18,-0.08074927200289084
2024-12-19,-0.016168754488949347
2024-12-20,0.023962668004081988
2024-12-23,0.012991304712699606
2024-12-24,0.01858388277713697
2024-12-26,-0.002996756464007877
2024-12-27,-0.02277559660224021
2024-12-30,-0.024829642095887616
2024-12-31,-0.005660803262156844
2025-01-02,0.019887389779121658
2025-01-03,0.03823616520598629
2025-01-06,0.011437717192604783
2025-01-07,-0.0239988077363858
2025-01-08,-0.002630095649735877
2025-01-10,-0.01782195455021788
2025-01-13,0.004115129027611559
2025-01-14,0.010567786846123667
2025-01-15,0.0418521425042666
2025-01-16,-0.0004528787381786687
2025-01-17,0.023922523644121244
2025-01-21,0.02161511411658005
2025-01-22,0.02147569149187938
2025-01-23,0.006265492001981685
2025-01-24,-0.008597230338658201
2025-01-27,-0.05043047860116845
2025-01-28,0.022214619681523495
2025-01-29,2.82713747308495e-06
2025-01-30,0.026019746281191858
2025-01-31,-0.007982858385953601
2025-02-03,-0.007869938932065033
2025-02-04,0.028301703215144573
2025-02-05,0.027456963568429023
2025-02-06,0.006522691677830336
2025-02-07,-0.023677793157484965
2025-02-10,0.02711654295117577
2025-02-11,-0.0008779926371282937
2025-02-12,-0.011930303609817058
2025-02-13,0.03359929018534437
2025-02-14,0.008546183352127843
2025-02-18,0.02344377340143744
2025-02-19,-0.00830922126052623
2025-02-20,-0.019291728633926183
2025-02-21,-0.05413079724250514
2025-02-24,-0.02468680075329978
2025-02-25,-0.028736344620154723
2025-02-26,0.008028053192786237
2025-02-27,-0.052139161695736874
2025-02-28,0.02530537723952013
2025-03-03,-0.04470867115949814
2025-03-04,-0.012564893948277575
2025-03-05,0.02040347744688204
2025-03-06,-0.06709768212829216
2025-03-07,0.015445854556261228
2025-03-10,-0.07664199781340233
2025-03-11,0.006052561835171827
2025-03-12,0.020808268476589262
2025-03-13,-0.03773453128112645
2025-03-14,0.05660090389658673
2025-03-17,0.03553545127064685
2025-03-18,-0.03108900576905475
2025-03-19,0.02433293371236104
2025-03-20,-0.0061745869745711566
2025-03-21,0.006244212577184235
2025-03-24,0.045623993040571256
2025-03-25,0.007866531827375556
2025-03-26,-0.03703095229944442
2025-03-27,-0.02543890970268053
2025-03-28,-0.04752887440406006
2025-03-31,-0.0030300922376428913
2025-04-01,0.015280428489090864
2025-04-02,0.022173111566926425
2025-04-03,-0.12322160271214028
2025-04-04,-0.14746936316871978
2025-04-07,0.013720265559082876
2025-04-08,-0.03586268415139196
2025-04-09,0.2235917838183888
2025-04-10,-0.08403436262311134
2025-04-11,0.02834128221906836
2025-04-14,0.011772894977325601
2025-04-15,0.011313719934927484
2025-04-16,-0.04251213962489964
2025-04-17,0.011278975958213259
2025-04-21,-0.05381667065348462
2025-04-22,0.04905159681112281
2025-04-23,0.0448740562645032
2025-04-24,0.06263794684173582
2025-04-25,0.011479394421902659
2025-04-28,0.0062511187403580535
2025-04-29,0.012681468440427798
2025-04-30,-0.0004791278383706526
2025-05-01,0.002326194747444163
2025-05-02,0.042655387030804216
2025-05-05,-0.007961269273835867
2025-05-06,-0.018633977329935977
2025-05-07,0.00586907758225478
2025-05-08,0.026008410101802118
2025-05-09,-0.011406439493387998
2025-05-12,0.07397123863178146
2025-05-13,0.023202496441608454
2025-05-14,0.006495920881145374
2025-05-15,0.01142427987285308
2025-05-16,0.017969107393392893
2025-05-19,0.002268837367380744
2025-05-20,0.0008530424147058847
2025-05-21,-0.027270460101742965
2025-05-22,-0.0031152710613395734
2025-05-23,-0.009079165833138537
2025-05-27,0.05926032441493889
2025-05-28,-0.011356440428705376
2025-05-29,-0.008644379824158225
2025-05-30,-0.008123126204376056
2025-06-02,0.01223381156895227
2025-06-03,0.026123273122599686
2025-06-04,0.011124176233622222
2025-06-05,-0.018401327234046094
2025-06-06,0.024163806963888455
2025-06-09,0.012603566156752753
2025-06-10,0.011023539633894127
2025-06-11,-0.006759699401764271
2025-06-12,0.0029580955480349403
2025-06-13,-0.028146522287166898
2025-06-16,0.0325978449929177
2025-06-17,-0.017980645943435486
2025-06-18,0.0014412243152878653
2025-06-20,-0.0036755039484194815
2025-06-23,0.01327922230485992
2025-06-24,0.033879739664206515
2025-06-25,-0.009530724616232134
2025-06-26,0.024410097895901598
2025-06-27,0.002582145706942903
2025-06-30,0.010432665186593578
2025-07-01,-0.005163300805193147
2025-07-02,0.00978405832653539
2025-07-03,0.015758465868880914
2025-07-07,-0.01737972839877491
2025-07-08,0.00772254720084113
2025-07-09,0.005742421664758791
2025-07-10,-0.007161128031011981
2025-07-11,-0.01723599376314009
2025-07-14,0.00936346707923975
2025-07-15,-0.00843568244352784
2025-07-16,0.005254494468055409
2025-07-17,0.016226606079963866
2025-07-18,0.0050477372496335075
2025-07-21,0.010791975902655671
2025-07-22,0.004650875721441977
2025-07-23,0.011601679278644986
2025-07-24,-0.0037901929791480577
2025-07-25,0.007622106554488656
2025-07-28,0.0012183004379929978
2025-07-29,-0.006457114034921247
2025-07-30,0.008864529662546817
2025-07-31,-0.030222538413695037
2025-08-01,-0.035184824849855426
2025-08-04,0.031156858562010087
2025-08-05,-0.005949423349742182
2025-08-06,0.007966242682705068
2025-08-07,0.0010769952791347523
2025-08-08,0.016784291475429088
2025-08-11,-0.005782895396833012
2025-08-12,0.031501866933754626
2025-08-13,0.015721185770886048
2025-08-14,-0.019292436508551176
2025-08-15,-0.004226688514956065
2025-08-18,0.005589366592829908
2025-08-19,-0.023307067568146995
2025-08-20,-0.009420139110613384
2025-08-21,-0.004928844808535714
2025-08-22,0.04211088192014005
2025-08-25,-0.008792420504050383
2025-08-26,0.0076746277620441915
2025-08-27,0.010705209057991296
2025-08-28,0.020251180005432485
2025-08-29,-0.020247364391573153
2025-09-02,-0.018115040067222025
2025-09-03,-0.0072949801375305585
2025-09-04,0.026294090128660214
2025-09-05,0.012127680275471297
2025-09-08,0.022734353437079483
2025-09-09,0.004066528522983443
2025-09-10,0.010918861987182487
2025-09-11,0.0331409365321563
2025-09-12,0.0034747489166747844
2025-09-15,0.01656916481764705
2025-09-16,4.2051106860958593e-05
2025-09-17,0.008815205003178499
2025-09-18,0.03599279015220776
2025-09-19,0.008542345231994585
2025-09-22,0.009216204826564958
2025-09-23,-0.005775420100719818
2025-09-24,-0.01506496237355016
2025-09-25,-0.008800128145218453
2025-09-26,0.015022705877540943
2025-09-29,0.020809895587617956
2025-09-30,0.005234744902162771
2025-10-01,0.010985031035914479
2025-10-02,0.014810215419904654
2025-10-03,-0.004834595577885991
2025-10-06,0.013634177165813662
2025-10-07,-0.013237870740066585
2025-10-08,0.02848128215799415
2025-10-09,-0.011720186019322683
2025-10-10,-0.0720451165723978
2025-10-13,0.03942216873512325
2025-10-14,-0.013628141181638447
2025-10-15,0.014836203159690243
2025-10-16,-0.011280310446095806
2025-10-17,0.00795381912986689
2025-10-20,0.01681850005599493
2025-10-21,0.01031580513549748
2025-10-22,-0.022210795353832614
2025-10-23,0.02913421606791635
2025-10-24,0.020194599451622615
2025-10-27,0.018373152844661986
2025-10-28,0.0031351475835305056
2025-10-29,0.0004209425215824566
2025-10-30,-0.021149128404871317
2025-10-31,0.01049217677350922
2025-11-03,-0.00329741401040438
2025-11-04,-0.04163683445150623
2025-11-05,0.037588029355681146
2025-11-06,-0.03453589773085507
2025-11-07,0.01246496268757219
2025-11-10,0.03232150500493351
2025-11-11,0.00167540186991783
2025-11-12,-0.010721369121124778
2025-11-13,-0.048471670223785734
2025-11-14,-0.004676387582224442
2025-11-17,-0.01174846321445526
2025-11-18,-0.011514711702996373
2025-11-19,0.005222947766684917
2025-11-20,-0.0651718750441494
2025-11-21,0.022052791673323812
2025-11-24,0.036223683119951396
2025-11-25,0.013609581992774877
2025-11-26,0.019406702776629897
2025-11-28,0.019816455637104144
2025-12-01,-0.008206980719412253
2025-12-02,0.009413514781543623
2025-12-03,0.018366863932017655
2025-12-04,0.006486160138262274
2025-12-05,0.010201543965651977
2025-12-08,-0.010839183906693636
2025-12-09,-0.001940935043411766
2025-12-10,0.01408457195921959
2025-12-11,0.014627293539229326
2025-12-12,-0.037910164857936995
2025-12-15,-0.014633340431267116
2025-12-16,-0.0019803658300823097
2025-12-17,-0.029254676772827955
2025-12-18,0.02754696843692534
2025-12-19,0.03819597799829701
2025-12-22,0.01694709649159635
2025-12-23,-0.008653835117246008
2025-12-24,0.0071218860684541885
2025-12-26,-0.00534946668993406
2025-12-29,-0.008709990461079174
2025-12-30,-0.0061519498221062185
2025-12-31,-0.02014940735165703
2026-01-02,0.01671455871000572
2026-01-05,0.01669373039532187
2026-01-06,0.052115665520307504
2026-01-07,-0.004544129593538563
2026-01-08,-0.015353400870138386
2026-01-09,0.022808472331953863
2026-01-12,0.006269649589000648
2026-01-13,-0.003414189891820622
2026-01-14,-0.01297711886298785
2026-01-15,0.0031077234222763837
2026-01-16,-0.0006299138333819799
2026-01-20,-0.02610670358444748
2026-01-21,0.03091285044460442
2026-01-22,0.009156437162924032
2026-01-23,-0.0021669669931317207
2026-01-26,0.0027926500414450803
2026-01-27,0.01815465690995023
2026-01-28,0.0035379749913675533
2026-01-29,-0.029816767246004492
2026-01-30,-0.0364545930342996
2026-02-02,0.021909309074365994
2026-02-03,-0.028761189348352367
2026-02-04,-0.047266983589087215
2026-02-05,-0.035104481976639956
2026-02-06,0.07727144593490447
2026-02-09,0.01595782321416561
2026-02-10,-0.021183791784516872
2026-02-11,0.007658871479783199
2026-02-12,-0.030525339355417444
2026-02-13,0.020559326436985353
2026-02-17,-0.017524960338036077
2026-02-18,0.027375841021643903
2026-02-19,0.0023983760768103816
2026-02-20,0.009693565798936241
2026-02-23,-0.03714971024483883
2026-02-24,0.028968535420928365
2026-02-25,0.03875175176963261
2026-02-26,-0.003862075521506197
2026-02-27,-0.012149020546047011
2026-03-02,0.01349278638460305
2026-03-03,-0.0321874830404556
2026-03-04,0.040259171107885655
2026-03-05,-0.0011737725967816378
2026-03-06,-0.038066754610604533
2026-03-09,0.03451612544055842
2026-03-10,-0.016804583313601663
2026-03-11,0.005489551013719166
2026-03-12,-0.05221941157121142
2026-03-13,0.008400214249494524
2026-03-16,0.025334494721271417
2026-03-17,0.017822563415615486
2026-03-18,-0.025290752911288916
2026-03-19,0.012448992134396035
2026-03-20,-0.04065241571417524
2026-03-23,0.021035702421180334
2026-03-24,-0.0219042497446514
2026-03-25,0.00961066497982862
2026-03-26,-0.0571756110980671
2026-03-27,-0.04068032387327873
2026-03-30,-0.024747218091625115
2026-03-31,0.06751632603923939
2026-04-01,0.027004852070273186
2026-04-02,0.011217687125045858
2026-04-06,0.01162157573973173
2026-04-07,-0.0008122431352829513
2026-04-08,0.050754810261058506
2026-04-09,-0.013597957125628238
2026-04-10,-0.006532227431187212
2026-04-13,0.050527750561730256
2026-04-14,0.020416987271724543
2026-04-15,0.02792540520673991
2026-04-16,0.02453368168952806
2026-04-17,0.02675756743579919
2026-04-20,0.0070227276597621905
2026-04-21,-0.01051599801983137
2026-04-22,0.03295367535949659
2026-04-23,-0.03083429351306638
2026-04-24,0.018821948983826192
2026-04-27,-0.0046605030962585245
2026-04-28,-0.026105064241766472
2026-04-29,-0.001277646785094343
2026-04-30,0.034622111255666506
2026-05-01,0.02091500482217787
2026-05-04,0.004385618668241394
2026-05-05,0.014794313809735208
2026-05-06,0.01642873134441114
2026-05-07,-0.005253115228141499
2026-05-08,0.01207489627673555
2026-05-11,-0.003919136444299474
2026-05-12,-0.01702759628210273
2026-05-13,0.0022010031722665994
2026-05-14,0.010028780585681593
2026-05-15,-0.016611887599778125
2026-05-18,0.007496547906453178
2026-05-19,-0.0024141145276509557
2026-05-20,0.03791090991313294
2026-05-21,0.004728279327334421
2026-05-22,0.01006869855911665
2026-05-26,0.01788219398488979
2026-05-27,-0.013965493419483735
2026-05-28,0.025772153141752612
2026-05-29,0.01615746433965843
2026-06-01,0.028285181753282186
2026-06-02,-0.006109126927683175
2026-06-03,-0.012055633704638555
2026-06-04,0.009039066002803934
2026-06-05,-0.08015587132358114
2026-06-08,0.014589462918891096
2026-06-09,-0.01819598205796121
2026-06-10,-0.03426374425432942
2026-06-11,0.052349211864263306
2026-06-12,0.014275332845313609
2026-06-15,0.055289771038599944
2026-06-16,-0.0223584402930036
2026-06-17,-0.02693879806311142
2026-06-18,0.02948612069298233
2026-06-22,-0.019790941195450145
2026-06-23,-0.036179432110364104
2026-06-24,-0.009640768453761073
2026-06-25,-0.003942754586789528
2026-06-26,-0.004935452543451797
2026-06-29,0.043416912281562255
2026-06-30,0.012800730350691555
2026-07-01,-0.006631415044043002
2026-07-02,-0.013330736112124935
2026-07-06,0.021251632804165456
2026-07-07,-0.02680777655074624
2026-07-08,-0.0024803194439713405
2026-07-09,0.025116764401096517
2026-07-10,-0.005628475168530124
2026-07-13,-0.025451535731671658
2026-07-14,0.0006740972615985139
2026-07-15,-0.013493720380898192
2026-07-16,-0.023929609916512554
2026-07-17,-0.023035583816288972
2026-07-20,0.006812297219235352
2026-07-21,0.026118970211137696
2026-07-22,-0.01951943929886249
2026-07-23,-0.02848673933590367
2026-07-24,-0.021793413886246442
2026-07-27,0.024310880141079752
